transcript_id,CM_D18_R2,CM_D3_R2,CM_D0_R2,CM_D18_R1,CM_D3_R1,CM_D0_R1
ENST00000865281,0,0,0,0,0,0
ENST00000567994,0,0,0,0,0,0
ENST00000567578,0,0,0,0,0,0
ENST00000564807,0,0,0,0,0,0
ENST00000569782,0,0,0,8,0,0
ENST00000651898,0,0,0,0,0,0
MSTRG.16314.1,1566,1010,467,1619,1379,1052
ENST00000564629,739,669,321,913,678,611
ENST00000886859,2,1,1,2,177,221
ENST00000948132,3,0,1,0,0,0
ENST00000457010,33,48,115,41,9,17
ENST00000563544,303,68,0,15,0,0
ENST00000268314,99,172,197,412,0,0
ENST00000564514,4,5,2,0,0,0
ENST00000570119,6,1,1,1,0,0
ENST00000622954,14,23,8,12,57,18
ENST00000567524,1,0,1,0,1,0
ENST00000394863,172,83,136,39,328,0
ENST00000561785,1,1,1,0,1,0
ENST00000564176,50,137,93,78,58,0
ENST00000562165,1,1,1,2,1,2
ENST00000569703,2,17,27,11,6,0
ENST00000562566,1,1,1,1,4,3
ENST00000567607,9,20,80,104,140,0
ENST00000562006,5,0,0,0,0,0
ENST00000568188,7,12,0,0,11,14
ENST00000327237,1382,817,364,1832,1319,489
ENST00000568491,176,72,53,71,56,93
ENST00000567673,3,2,1,7,5,1
ENST00000541442,1,1,5,0,3,5
ENST00000565128,2,0,0,0,0,0
ENST00000566148,6,1,2,3,7,4
ENST00000702160,24,14,15,1,18,56
ENST00000254109,0,0,0,10,0,0
ENST00000689776,0,0,0,0,0,0
ENST00000824178,0,0,0,0,0,0
ENST00000525610,0,2,0,0,0,0
ENST00000685223,0,0,0,0,0,0
ENST00000824179,0,0,0,0,0,0
ENST00000824180,0,0,0,0,0,0
ENST00000824181,0,0,0,0,0,3
ENST00000692346,0,0,52,0,0,0
ENST00000532304,0,2,0,7,0,0
ENST00000690479,0,0,0,0,0,0
ENST00000824182,0,0,0,0,0,0
ENST00000824183,0,0,0,0,0,0
ENST00000824221,0,1,0,0,0,0
ENST00000691836,0,0,0,0,0,0
ENST00000688517,0,0,0,0,0,0
ENST00000824184,0,0,0,0,0,0
ENST00000824185,0,0,0,0,0,0
ENST00000824186,0,0,0,0,0,0
ENST00000824187,0,0,0,0,0,0
ENST00000824189,0,0,0,12,0,0
ENST00000824191,0,0,0,0,0,0
ENST00000687555,0,0,0,0,0,0
ENST00000824192,0,0,0,0,0,0
ENST00000824193,0,0,0,0,0,0
ENST00000824194,0,0,0,0,0,0
ENST00000691015,0,0,0,0,0,0
ENST00000824196,0,0,0,0,0,0
ENST00000824197,0,0,0,0,0,0
ENST00000824198,0,0,0,0,0,0
ENST00000824199,0,0,0,0,0,0
ENST00000824200,0,0,0,0,0,0
ENST00000824201,0,0,0,0,0,0
ENST00000824203,0,0,0,0,0,0
ENST00000692505,0,3,0,0,0,0
ENST00000684847,0,0,0,0,0,0
ENST00000824204,0,5,0,0,0,0
ENST00000824205,0,0,3,0,0,0
ENST00000824206,0,0,0,0,0,0
ENST00000824207,0,0,0,0,4,0
ENST00000824208,0,0,0,0,0,0
ENST00000824220,0,0,0,0,0,0
ENST00000686901,0,0,0,0,0,0
ENST00000824209,0,0,0,0,0,0
ENST00000824210,0,0,0,0,0,0
ENST00000824211,0,3,0,0,0,0
ENST00000824212,0,0,0,0,0,0
ENST00000824213,0,0,0,0,0,0
ENST00000824215,0,0,0,0,0,0
ENST00000824216,0,0,0,0,0,0
ENST00000824217,0,2,0,0,0,0
ENST00000824218,0,5,0,0,0,0
ENST00000687897,0,0,0,0,0,0
ENST00000824219,0,0,0,0,0,0
ENST00000563678,0,0,0,0,0,0
ENST00000431761,0,0,0,0,0,0
ENST00000824225,0,2,0,0,0,0
ENST00000824226,0,0,0,0,0,0
ENST00000824227,0,0,0,0,0,0
ENST00000824228,0,0,0,0,0,7
ENST00000562354,0,3,0,0,0,0
ENST00000569175,0,0,0,0,0,0
MSTRG.16323.77,0,162,63,0,0,72
ENST00000529943,0,1,5,1,2,2
MSTRG.16323.78,0,3,18,30,15,22
ENST00000932490,0,0,0,0,0,0
ENST00000932491,0,0,0,0,0,0
ENST00000534277,0,56,136,112,95,0
ENST00000531864,0,0,0,16,2,38
ENST00000693662,0,0,3,0,5,0
ENST00000932492,0,0,0,0,0,0
ENST00000398707,0,0,0,0,0,0
ENST00000534369,0,0,0,0,0,0
ENST00000932493,0,0,0,0,0,0
ENST00000568379,0,0,0,0,0,0
ENST00000803205,0,0,0,0,0,0
ENST00000563575,0,0,0,0,0,0
ENST00000569756,0,0,0,0,0,0
ENST00000803203,0,0,0,0,0,0
ENST00000803204,0,0,0,0,0,0
ENST00000418822,0,0,0,0,0,0
ENST00000569805,0,0,0,0,0,0
ENST00000848661,0,0,0,0,0,0
ENST00000561866,0,0,0,0,0,2
ENST00000854651,0,0,0,54,0,0
ENST00000394846,0,276,398,0,170,263
ENST00000561814,0,5,4,5,10,11
ENST00000565294,0,6,3,4,0,6
MSTRG.16323.1,1678,2100,762,1746,1683,1264
ENST00000693004,1,1,0,6,0,0
ENST00000824177,4,0,0,0,0,0
ENST00000686087,2,3,0,0,0,0
ENST00000717417,5,15,0,0,0,0
ENST00000824188,4,0,0,0,0,0
ENST00000824190,8,0,0,0,0,35
ENST00000824195,6,8,0,13,0,0
ENST00000824202,6,7,0,0,0,0
ENST00000411844,9,21,0,0,0,18
ENST00000824222,1,3,41,3,7,7
ENST00000824223,1,0,0,0,0,0
ENST00000824224,1,2,3,0,0,3
ENST00000824214,4,16,28,19,48,0
MSTRG.16323.76,76,22,55,234,24,31
ENST00000539915,1,0,0,13,3,0
ENST00000529515,579,61,201,0,77,0
ENST00000316491,9,2,21,0,8,27
ENST00000969943,3,4,0,6,1,60
ENST00000689850,14,25,0,0,0,0
ENST00000533488,72,10,7,0,0,0
ENST00000398696,17,0,0,9,38,0
ENST00000542684,1,1,5,0,0,0
ENST00000544044,6,32,19,0,0,0
ENST00000692451,9,7,2,0,8,0
ENST00000530881,9,5,3,7,7,10
MSTRG.16323.100,27,21,11,44,14,4
ENST00000570073,4,0,0,0,0,0
ENST00000567043,3,1,3,3,1,4
ENST00000300870,576,143,502,0,269,346
ENST00000566541,5,5,0,0,0,0
ENST00000562971,3,2,13,14,0,1
ENST00000743754,5,8,3,1,2,13
MSTRG.16323.107,24,6,0,453,5,5
ENST00000575471,48,26,38,14,17,20
ENST00000564145,0,0,0,0,0,0
ENST00000812398,0,0,0,0,0,0
ENST00000812496,0,0,0,0,0,0
ENST00000812497,0,0,0,0,0,0
ENST00000566120,0,0,0,0,0,0
ENST00000812495,0,0,0,0,0,0
ENST00000812498,0,0,0,0,0,0
ENST00000812499,0,0,0,0,0,0
ENST00000812501,0,0,0,0,0,0
ENST00000812500,0,0,0,0,0,0
ENST00000663314,0,0,0,0,0,0
ENST00000563904,0,0,0,0,0,0
ENST00000566902,0,0,0,0,0,0
ENST00000570151,0,0,0,0,0,0
ENST00000782959,0,0,0,0,0,0
ENST00000782960,0,0,0,0,0,0
ENST00000564730,0,1,0,0,0,0
ENST00000566591,0,0,0,0,0,0
ENST00000568097,0,0,0,0,0,0
ENST00000723930,0,0,0,0,0,0
ENST00000624045,0,0,0,0,0,0
ENST00000663028,1,0,0,0,0,0
ENST00000831886,0,0,0,0,0,0
ENST00000569157,0,0,15,0,0,0
ENST00000568570,0,0,0,0,0,0
ENST00000568978,0,0,0,0,0,0
ENST00000566806,0,0,0,0,0,0
ENST00000568055,0,0,0,0,0,0
ENST00000426099,0,0,0,0,0,0
ENST00000568138,0,0,0,0,0,0
ENST00000354689,0,0,0,0,0,0
ENST00000563973,0,0,0,0,0,0
ENST00000737215,0,0,0,0,0,0
ENST00000568208,3,4,6,19,0,9
ENST00000836302,0,0,0,0,0,0
ENST00000836300,0,0,0,0,0,0
ENST00000836301,0,0,0,0,0,0
ENST00000565577,0,0,0,0,0,0
ENST00000562908,0,0,0,0,0,0
ENST00000765331,0,0,0,0,0,0
ENST00000569697,0,0,0,0,0,0
ENST00000765332,0,0,0,0,0,0
ENST00000562687,0,0,0,0,0,0
ENST00000569679,0,0,0,0,0,0
ENST00000797259,0,0,0,0,0,0
ENST00000564458,0,0,0,0,0,0
ENST00000569859,0,0,0,0,0,0
ENST00000561729,0,0,0,0,0,0
ENST00000736327,0,0,0,0,0,0
ENST00000563143,0,0,0,0,0,0
ENST00000330048,0,0,7,3,0,0
ENST00000431994,0,0,0,0,0,0
ENST00000669084,0,0,0,0,0,0
ENST00000561837,0,0,0,0,0,0
ENST00000566260,0,0,0,0,0,0
ENST00000398669,0,0,0,0,0,0
ENST00000562241,0,0,0,0,0,0
ENST00000621154,0,6,0,0,0,21
ENST00000563896,0,0,0,0,0,0
ENST00000561541,0,1,0,0,1,0
ENST00000564165,0,0,0,0,0,0
ENST00000569033,0,0,0,0,0,0
ENST00000564334,0,0,0,0,0,0
ENST00000562229,0,0,0,0,0,0
ENST00000567073,0,0,0,0,0,0
ENST00000564795,1,0,0,0,1,0
ENST00000567464,0,0,1,0,0,0
ENST00000568520,0,0,0,0,0,0
ENST00000822397,0,0,0,0,0,0
ENST00000822394,0,0,0,0,0,0
ENST00000822390,0,0,0,0,0,0
ENST00000822389,0,0,0,0,0,0
ENST00000822386,0,0,0,0,0,0
ENST00000822396,0,0,0,0,0,0
ENST00000822392,0,0,0,0,0,0
ENST00000822391,0,0,0,0,0,0
ENST00000822372,0,0,0,0,0,0
ENST00000822387,0,0,0,0,0,0
ENST00000822382,0,0,0,0,0,0
ENST00000822380,0,0,0,0,0,0
ENST00000822379,0,0,0,0,0,0
ENST00000822375,0,0,0,0,0,0
ENST00000822373,0,0,0,0,0,0
ENST00000822393,0,0,0,0,0,0
ENST00000822388,0,0,0,0,0,0
ENST00000822385,0,0,0,0,0,0
ENST00000822381,0,0,0,0,0,0
ENST00000822377,0,0,0,0,0,0
ENST00000822376,0,0,0,0,0,0
ENST00000822374,0,0,0,0,0,0
ENST00000822371,0,0,0,0,0,0
ENST00000822384,0,0,0,0,0,0
ENST00000822378,0,0,0,0,0,0
ENST00000822395,0,0,0,0,0,0
ENST00000822383,0,0,0,0,0,0
ENST00000567422,0,0,0,0,0,0
ENST00000822538,0,0,0,2,0,0
ENST00000566346,0,0,0,0,0,0
ENST00000723537,0,0,0,0,0,0
ENST00000723538,0,0,0,0,0,0
ENST00000723539,0,0,0,0,0,0
ENST00000723540,0,0,0,0,0,0
ENST00000723541,0,0,0,0,0,0
ENST00000723542,0,0,0,0,0,0
ENST00000723543,0,0,0,0,0,0
ENST00000739966,0,0,0,1,3,0
ENST00000824460,0,0,0,0,0,0
ENST00000717427,0,0,0,0,0,0
ENST00000824456,0,0,0,0,0,0
ENST00000824455,0,0,0,0,0,0
ENST00000824454,0,0,0,0,0,0
ENST00000824452,0,0,0,0,0,0
ENST00000824453,0,0,0,0,0,0
ENST00000824451,0,0,0,0,0,0
ENST00000565049,0,0,0,0,0,0
ENST00000824461,0,0,0,0,0,0
ENST00000824457,0,0,0,0,0,1
ENST00000648463,0,0,0,0,0,0
ENST00000824458,0,0,0,0,0,0
ENST00000824459,0,0,0,0,0,0
ENST00000824467,0,0,31,0,0,0
ENST00000824464,0,0,0,0,0,0
ENST00000824466,0,0,0,0,0,0
ENST00000824465,0,0,0,0,0,0
ENST00000824462,0,0,0,0,0,3
ENST00000824468,0,0,0,0,0,0
ENST00000824469,0,0,0,0,0,0
ENST00000824470,0,0,0,0,0,0
ENST00000824473,0,0,0,0,0,0
ENST00000824472,0,0,0,0,0,0
ENST00000824471,0,0,0,0,0,0
ENST00000565156,3,0,0,3,0,1
ENST00000824463,12,7,3,12,7,18
ENST00000562773,0,0,0,0,5,17
ENST00000567025,0,0,0,0,0,0
ENST00000649056,0,0,0,0,0,0
ENST00000561990,0,0,0,0,0,0
ENST00000839334,0,0,0,0,0,0
ENST00000839335,0,0,0,0,0,0
ENST00000839333,0,0,0,0,0,0
ENST00000839332,0,0,0,0,0,0
ENST00000839330,0,0,0,0,0,0
ENST00000839331,0,0,0,0,0,0
ENST00000380145,0,0,0,0,0,0
ENST00000561642,0,0,0,0,0,0
ENST00000569527,0,0,0,0,0,0
ENST00000568600,0,0,0,0,0,0
ENST00000798229,0,0,0,1,0,0
ENST00000565437,0,0,0,0,0,0
ENST00000798228,0,0,0,0,0,0
ENST00000798230,1,0,0,0,0,0
ENST00000624956,662,249,982,521,279,299
ENST00000563400,0,0,0,0,0,0
ENST00000568522,60,54,118,88,114,143
MSTRG.16338.1,624,297,697,681,430,1018
ENST00000569492,15,11,19,11,7,16
MSTRG.16340.4,0,0,0,0,0,7
ENST00000569702,0,0,0,0,0,0
ENST00000303383,335,217,1182,234,135,847
ENST00000939745,0,0,0,0,0,0
ENST00000567698,6,0,4,0,0,1
ENST00000563219,1,0,1,1,0,1
ENST00000566016,5,0,5,3,6,1
ENST00000565887,2,1,2,3,7,2
ENST00000564272,6,10,19,0,0,10
ENST00000794714,0,0,0,0,0,30
ENST00000562549,0,0,0,0,0,0
ENST00000794713,0,0,0,0,0,0
ENST00000574180,29,701,24,24,33,54
MSTRG.16341.5,609,0,787,1040,1457,710
ENST00000561790,2,180,10,3,6,1
ENST00000874186,0,0,0,0,0,0
ENST00000971334,0,0,0,0,0,0
ENST00000874187,0,0,0,0,0,0
ENST00000565182,0,0,0,4,0,0
ENST00000562104,0,0,0,0,0,0
ENST00000564731,0,0,0,4,3,0
ENST00000569844,0,1,0,0,2,0
ENST00000569810,0,0,0,0,0,0
ENST00000773744,0,0,0,1,0,3
ENST00000756957,0,0,0,0,0,0
ENST00000756955,0,0,0,0,0,0
ENST00000756958,0,0,0,0,0,0
ENST00000566331,0,0,0,0,10,13
ENST00000394809,247,173,32,81,246,27
ENST00000536476,4,0,4,0,0,0
ENST00000756956,1,0,0,0,0,0
MSTRG.16342.3,0,170,128,157,156,664
ENST00000921303,0,0,0,0,0,0
ENST00000921304,0,0,0,0,0,0
ENST00000904859,0,0,0,0,0,0
ENST00000904860,0,0,0,0,0,0
ENST00000904861,0,0,0,0,0,0
ENST00000904862,0,0,0,0,0,0
ENST00000904863,0,0,0,0,0,0
ENST00000921305,0,0,0,0,0,0
ENST00000904864,0,0,0,0,0,0
ENST00000940929,0,0,0,0,0,0
ENST00000940930,0,0,0,0,0,0
ENST00000940931,0,0,0,0,0,0
ENST00000904865,0,0,0,0,0,0
ENST00000568642,0,3,0,0,0,0
ENST00000623850,0,16,12,2,1,6
ENST00000912415,0,0,0,0,0,0
ENST00000912417,0,0,80,0,0,127
ENST00000563599,0,0,0,0,0,0
MSTRG.16344.6,0,95,0,0,0,314
ENST00000912418,0,0,0,0,0,0
ENST00000942255,0,0,0,0,0,0
ENST00000568364,0,0,0,0,0,0
ENST00000570260,0,1,0,0,0,0
ENST00000575571,0,3,0,0,0,0
ENST00000299138,4572,3421,2020,4707,4057,1468
ENST00000647959,17,7,16,4,16,11
ENST00000904858,738,0,2039,363,0,0
ENST00000568784,36,52,31,13,27,56
ENST00000569353,2,6,6,7,7,7
ENST00000562420,1,8,2,2,4,1
ENST00000569950,3,2,4,3,0,1
ENST00000565228,2,16,12,3,7,7
ENST00000563884,1,22,8,17,3,5
ENST00000568612,3,0,0,0,0,1
ENST00000568191,1,3,1,1,2,1
ENST00000563984,7,28,6,1,2,10
MSTRG.16344.2,144,729,246,107,57,238
ENST00000912416,20,0,0,0,0,21
ENST00000219097,538,85,1810,262,603,1104
ENST00000569239,125,119,164,37,73,223
ENST00000563306,45,57,72,34,73,150
ENST00000566860,30,47,22,73,39,25
ENST00000567000,120,11,42,16,121,38
ENST00000285697,1081,625,1016,810,566,985
ENST00000394806,153,453,384,343,614,607
ENST00000565112,5,6,2,5,3,16
ENST00000564250,4,5,0,6,0,3
ENST00000860229,0,0,0,0,0,0
ENST00000860230,0,10,1263,0,0,824
ENST00000860231,0,0,0,0,0,0
ENST00000860232,0,0,1,0,0,1
ENST00000927697,0,0,0,0,0,0
ENST00000927698,0,3,1,0,0,1
ENST00000860233,0,3,539,2,0,6
ENST00000927699,0,0,0,0,0,0
ENST00000860240,0,0,0,0,0,0
ENST00000953142,0,0,0,0,0,0
ENST00000860235,0,0,15,0,0,0
ENST00000860237,0,0,0,0,0,0
ENST00000860238,0,0,0,0,0,0
ENST00000860236,0,0,0,0,0,0
ENST00000953143,0,0,0,0,0,0
ENST00000927700,0,6,0,0,2,4
ENST00000860241,0,0,0,0,0,0
ENST00000562132,0,0,0,0,0,0
ENST00000860242,0,0,0,0,0,0
ENST00000340124,1590,1651,378,2232,2509,1487
ENST00000860234,329,606,1141,103,395,1630
ENST00000860239,16,17,4,10,16,29
ENST00000440783,11,74,0,48,16,61
ENST00000562801,74,90,173,112,54,77
ENST00000569193,25,84,94,16,85,80
ENST00000917412,0,0,0,0,0,0
ENST00000968499,0,0,0,0,0,0
ENST00000898901,0,0,0,0,0,0
ENST00000968500,0,0,0,0,0,0
ENST00000617000,0,43,58,9,8,37
ENST00000562536,0,0,0,0,0,0
ENST00000317089,2601,1258,4400,2248,2332,3444
ENST00000563158,39,0,0,0,0,0
ENST00000569553,2,7,17,3,3,8
MSTRG.16350.8,75,183,106,93,77,166
ENST00000799112,9,24,18,24,26,19
MSTRG.16352.1,3,8,1,2,0,20
ENST00000564193,0,0,0,0,0,0
ENST00000732744,0,0,0,0,0,0
ENST00000732745,0,0,0,0,0,0
ENST00000732746,0,0,0,0,0,0
ENST00000732747,0,0,0,0,0,1
ENST00000568326,1,0,0,0,0,0
ENST00000878302,0,122,15,0,0,25
ENST00000935728,0,0,0,0,0,0
ENST00000962554,0,39,13,0,0,27
ENST00000878303,0,0,600,0,0,0
ENST00000935730,0,0,0,0,0,18
ENST00000935729,0,0,0,0,0,22
ENST00000878304,0,94,9,0,0,10
ENST00000564667,0,0,0,0,0,0
ENST00000564705,0,0,0,0,0,0
ENST00000565694,0,0,0,0,0,0
ENST00000492447,0,0,0,0,0,0
ENST00000568047,0,5,0,0,0,4
ENST00000868206,0,0,0,0,0,0
ENST00000537184,0,0,0,0,0,0
ENST00000868209,0,0,3,2,0,0
ENST00000868207,0,0,0,0,0,0
ENST00000868210,0,0,0,0,0,0
ENST00000868212,0,0,0,0,0,0
ENST00000943052,0,0,0,0,0,0
ENST00000868211,0,0,0,0,0,0
ENST00000868208,0,0,0,0,0,0
ENST00000542691,0,2,0,0,0,0
ENST00000544001,0,0,0,0,6,0
ENST00000565262,0,0,0,0,0,0
ENST00000563757,0,3,0,3,6,0
ENST00000564825,0,0,0,0,0,0
ENST00000562293,0,4,0,0,0,0
ENST00000722774,0,0,0,0,0,0
MSTRG.16364.1,0,19,3,1249,0,0
ENST00000868352,0,0,0,0,0,0
ENST00000970606,0,23,0,0,0,0
ENST00000699276,0,28,0,5,1,2
ENST00000970598,0,0,0,0,0,0
ENST00000868353,0,0,0,0,0,0
ENST00000299167,0,0,0,633,0,0
ENST00000970601,0,0,0,0,0,0
ENST00000566721,0,0,0,0,0,0
ENST00000565424,0,11,3,3,4,3
ENST00000323584,0,0,0,0,0,0
ENST00000868354,0,0,0,0,0,0
ENST00000970604,0,0,0,0,0,0
ENST00000970599,0,0,0,0,0,0
ENST00000970602,0,0,0,0,0,0
ENST00000970605,0,0,0,0,0,0
ENST00000970603,0,0,0,0,0,0
ENST00000940565,0,0,0,0,0,0
ENST00000563376,0,0,0,1,0,2
ENST00000567200,0,0,2,0,0,0
ENST00000410336,0,0,0,0,0,0
ENST00000568439,0,2,0,0,3,8
ENST00000564711,0,3,0,2,0,0
ENST00000562435,265,661,717,732,1059,519
ENST00000303155,652,283,155,139,70,583
MSTRG.16353.6,356,465,531,164,391,421
ENST00000562559,5,175,4,64,7,7
ENST00000563078,7,2,6,4,3,2
ENST00000722879,3,6,0,0,0,0
ENST00000868205,9,35,0,30,19,13
ENST00000320640,2421,930,1026,2874,1197,820
ENST00000567957,2,5,6,2,2,2
ENST00000624660,2,0,0,0,2,4
ENST00000723090,1,0,2,2,0,9
ENST00000723240,7,3,4,0,0,0
ENST00000722773,2,3,1,5,9,4
ENST00000564739,1,0,0,0,0,1
ENST00000410835,1,0,0,0,0,0
ENST00000569551,1,4,1,1,5,1
ENST00000563350,3,5,3,0,0,0
ENST00000565940,146,77,62,87,72,77
ENST00000674448,1,0,1,1,0,1
ENST00000563730,4,7,0,0,0,0
MSTRG.16364.2,2419,182,2256,2034,2355,613
ENST00000566037,2,2,1,16,1,2
ENST00000566044,1383,1246,879,350,1135,1530
ENST00000970600,3,0,0,0,0,0
ENST00000696809,2,4,4,18,2,87
ENST00000567402,2,18,2,0,0,5
MSTRG.16364.26,900,800,119,153,218,1185
ENST00000564873,1,2,2,10,10,1
ENST00000570047,7,2,0,11,4,3
ENST00000573040,2,0,0,1,0,0
ENST00000568688,5,3,0,0,0,0
ENST00000567338,11,4,15,23,7,10
ENST00000566436,3,3,1,2,0,2
ENST00000567995,23,4,17,17,14,34
ENST00000568171,51,14,15,32,26,10
ENST00000566275,5,5,7,0,2,0
ENST00000566319,126,49,33,44,80,67
ENST00000563906,0,0,0,0,0,0
ENST00000565329,0,0,0,0,0,0
ENST00000353782,0,0,0,0,0,0
ENST00000394747,0,0,0,0,0,0
ENST00000394748,0,0,0,0,0,0
ENST00000569172,0,0,0,0,0,0
ENST00000784717,0,0,0,0,0,0
ENST00000784718,0,0,0,0,0,0
ENST00000567385,0,38,0,0,0,0
ENST00000565487,0,0,0,0,0,0
ENST00000569991,0,0,0,0,0,0
ENST00000967323,0,0,0,0,0,0
ENST00000894603,0,0,0,0,123,0
ENST00000967324,0,0,0,0,0,0
MSTRG.16372.2,0,0,0,1512,0,0
ENST00000967325,0,0,0,0,0,0
ENST00000566755,0,0,0,0,0,0
ENST00000565867,0,0,0,0,0,0
ENST00000564259,0,2,0,0,0,0
ENST00000565620,0,0,0,0,0,48
ENST00000568007,0,0,0,0,6,1
ENST00000565185,0,0,0,1,0,0
ENST00000356721,0,0,83,0,293,93
ENST00000939086,0,108,4,0,0,9
ENST00000893205,0,2,2,2,2,1
ENST00000893204,0,0,40,0,0,0
ENST00000563745,0,0,0,0,0,0
ENST00000567973,0,0,0,0,0,0
ENST00000447610,0,0,0,0,0,0
ENST00000565812,0,0,0,0,0,0
ENST00000356608,4,0,7,19,0,8
ENST00000285737,2581,1204,2169,3091,913,1324
ENST00000535754,508,0,0,0,600,0
ENST00000416006,2,3,1,5,1,0
ENST00000570174,1,0,0,0,0,0
ENST00000498379,10,23,7,14,10,1
ENST00000623817,58,61,37,31,27,20
ENST00000566719,34,1,0,4,0,0
ENST00000394725,1177,1245,1192,841,1034,1870
ENST00000893206,245,172,41,90,0,0
ENST00000380006,466,69,86,360,154,173
ENST00000893207,18,64,23,18,11,37
ENST00000573005,31,0,12,30,4,0
ENST00000730351,0,0,0,0,0,0
ENST00000730337,0,0,0,0,0,0
ENST00000730338,0,0,0,0,0,0
ENST00000730339,0,0,0,0,0,0
ENST00000730340,0,0,0,0,0,0
ENST00000730341,0,0,0,0,0,0
ENST00000730343,0,0,0,0,0,0
ENST00000730331,0,0,0,0,0,0
ENST00000730333,0,0,0,0,0,0
ENST00000730344,0,0,0,0,0,0
ENST00000730332,0,0,0,0,0,0
ENST00000730345,0,0,0,0,0,0
ENST00000730334,0,0,0,0,0,0
ENST00000730335,0,0,0,0,0,0
ENST00000730346,0,0,0,0,0,0
ENST00000730347,0,0,0,0,0,0
ENST00000730329,0,0,0,0,0,0
ENST00000730330,0,0,0,0,0,0
ENST00000730325,0,8,1,0,0,0
ENST00000730326,0,0,0,0,0,0
ENST00000730327,0,0,0,6,0,0
ENST00000730348,0,0,0,0,0,0
ENST00000730349,0,0,0,0,0,0
ENST00000730342,0,0,0,0,0,0
ENST00000730350,0,0,0,0,0,0
ENST00000730352,0,7,0,7,4,0
ENST00000934852,0,2,0,0,4,6
ENST00000934853,0,0,0,0,0,0
ENST00000962630,0,0,0,0,0,0
ENST00000565423,0,0,0,1,0,0
ENST00000564124,0,2,0,0,0,0
ENST00000565638,0,1,0,0,0,0
ENST00000564710,0,0,3,0,0,2
MSTRG.16381.1,0,2,10,0,0,0
ENST00000564321,0,11,0,0,4,8
ENST00000690237,0,0,0,0,0,0
ENST00000565055,0,0,0,0,0,0
ENST00000730476,0,0,0,0,0,0
ENST00000730478,0,0,0,0,0,0
ENST00000730477,0,0,0,0,0,0
ENST00000730479,0,0,0,0,0,4
ENST00000730713,0,0,0,0,0,0
ENST00000686696,0,0,0,0,0,11
ENST00000702391,0,0,0,0,0,0
ENST00000717461,0,0,0,0,0,0
ENST00000730185,0,0,0,0,0,0
ENST00000730184,0,0,0,0,0,0
ENST00000730175,0,0,0,0,0,0
ENST00000730177,0,0,0,0,0,0
ENST00000717462,0,4,0,10,0,10
ENST00000730176,0,0,0,0,0,0
ENST00000730183,0,0,0,0,2,0
ENST00000730181,0,0,0,0,0,0
ENST00000564212,0,0,0,0,0,0
ENST00000730188,0,0,0,0,0,0
ENST00000730190,0,1,0,0,0,0
ENST00000730186,0,0,0,0,0,0
ENST00000730187,0,0,0,0,0,0
ENST00000730182,0,0,0,0,0,0
ENST00000730179,0,0,0,0,0,0
ENST00000730178,0,0,0,0,0,0
ENST00000730180,0,0,0,0,0,0
ENST00000730189,0,0,0,0,0,0
ENST00000607580,0,0,0,0,0,0
ENST00000566880,0,0,0,0,0,0
ENST00000410238,0,0,0,0,0,0
ENST00000730328,13,22,9,1,11,12
ENST00000262384,2461,1873,2061,2283,2164,2143
ENST00000962631,9,17,14,18,9,12
ENST00000569027,8,5,1,5,15,5
ENST00000563994,8,0,6,13,0,0
ENST00000478038,8,13,0,5,5,2
ENST00000730336,12,0,0,0,0,0
ENST00000568150,4,8,7,49,20,12
ENST00000730191,1,4,2,2,0,4
ENST00000730556,2,15,14,16,4,19
ENST00000565072,5,0,0,6,0,2
ENST00000219197,0,8,139,10,0,164
ENST00000564786,0,0,9,0,0,8
ENST00000655726,0,0,14,0,0,2
ENST00000654606,0,0,0,0,0,0
ENST00000647093,0,0,0,0,0,0
ENST00000654109,0,0,0,0,0,3
ENST00000659070,0,0,0,0,0,0
ENST00000661501,0,0,0,0,0,0
ENST00000662260,0,0,0,0,0,0
ENST00000662771,0,0,0,0,0,0
ENST00000662939,0,0,0,0,0,0
ENST00000664244,0,0,0,0,0,0
ENST00000664979,0,0,0,0,0,0
ENST00000665277,0,0,0,0,0,0
ENST00000666248,0,0,0,0,0,0
ENST00000667121,0,0,0,0,0,8
ENST00000668624,0,0,0,0,0,0
ENST00000669545,0,0,0,0,0,0
ENST00000569877,0,6,13,0,4,3
ENST00000623424,0,0,0,0,0,0
ENST00000643467,0,0,0,0,0,0
ENST00000647485,0,0,0,0,0,0
ENST00000664312,0,0,0,0,0,0
ENST00000731043,0,0,0,0,0,0
ENST00000656377,0,0,0,0,0,0
ENST00000654193,0,0,0,0,0,0
ENST00000660181,0,0,0,0,0,0
ENST00000662122,0,0,0,0,0,0
ENST00000671642,0,0,0,0,0,0
ENST00000667574,0,0,0,0,0,0
ENST00000655632,0,0,0,0,0,0
ENST00000667110,0,0,0,0,0,0
ENST00000668213,0,0,0,0,0,0
ENST00000671113,0,0,0,0,0,0
ENST00000654738,0,0,0,0,0,0
ENST00000663277,0,0,0,0,0,0
ENST00000663746,0,0,0,0,0,0
ENST00000664655,0,0,0,0,0,0
ENST00000655236,0,0,0,0,0,0
ENST00000658470,0,0,2,0,0,0
ENST00000662695,0,0,0,0,0,0
ENST00000668965,0,0,0,0,0,0
ENST00000670604,0,0,0,0,0,0
ENST00000659733,0,0,0,0,0,0
ENST00000665785,0,0,0,0,0,0
ENST00000659128,0,0,0,0,0,0
ENST00000656938,0,0,0,0,0,0
ENST00000659529,0,0,0,0,0,0
